commentCount,dislikeCount,likeCount,viewCount,commentators_uniq,comments_obscene_cnt,video_age,performer,title,music_style
137.0,53.0,1990.0,22924.0,101.0,2.0,73,би_2,Официальное новогоднее поздравление Би-2 2019 👌,rock
2.0,3.0,111.0,1808.0,2.0,0.0,302,би_2,Пенза,rock
0.0,2.0,115.0,5419.0,,,1428,би_2,Первый в России drums webinar LIFSHITS ONLINE,rock
23.0,5.0,433.0,7318.0,19.0,0.0,323,би_2,Пермь = 🔥🤘🏻💥,rock
10.0,0.0,132.0,12102.0,9.0,0.0,2632,би_2,Поздравление с новым 2012 годом от группы Би-2!,rock
9.0,3.0,51.0,6710.0,,,2172,би_2,"Предпрослушивание альбома ""Нечётный воин 3"" с акционерами",rock
15.0,9.0,362.0,14566.0,10.0,0.0,544,би_2,Предпрослушивание нового альбома Би-2!,rock
13.0,6.0,210.0,8504.0,11.0,0.0,902,би_2,Приглашение на концерт в Варшаве 09.10.2016,rock
4.0,1.0,25.0,2772.0,3.0,0.0,2876,би_2,Проект «Звон». Андрей Звонков (гитарист группы Би-2),rock
19.0,6.0,355.0,10911.0,10.0,0.0,559,би_2,Репетируем «Горизонт событий»!,rock
0.0,1.0,35.0,1774.0,,,2379,би_2,"Репетиция Би-2 и оркестр (ч.3, ""1000 миль"")",rock
48.0,16.0,1372.0,21979.0,46.0,1.0,438,би_2,С Новым 2018 годом!,rock
6.0,2.0,248.0,6256.0,16.0,0.0,1169,би_2,С Новым Годом!,rock
21.0,1.0,228.0,8779.0,14.0,2.0,4093,би_2,С Новым годом 2008! Видео-поздравление от Би-2,rock
62.0,14.0,843.0,14776.0,69.0,2.0,803,би_2,С Новым годом!,rock
5.0,1.0,95.0,5789.0,4.0,0.0,3726,би_2,С новым 2009 годом! Новогоднее поздравление от Би-2,rock
21.0,5.0,236.0,4792.0,17.0,0.0,409,би_2,"Сочи, встречаемся 3 марта!",rock
1.0,1.0,23.0,438.0,1.0,0.0,666,би_2,Телеканал «Пятница» о краже на съёмках клипа Би-2 «Лётчик»,rock
28.0,8.0,451.0,14207.0,20.0,0.0,525,би_2,Уфа! 26 октября! Горизонт событий!,rock
49.0,7.0,974.0,23186.0,41.0,0.0,498,би_2,Уфа-логия: секреты «Горизонта событий» и уроки альтернативной истории,rock
11.0,2.0,367.0,9617.0,11.0,1.0,519,би_2,"Ухта: офигенный концерт в День нефтяников, ин-тер-нет и ССА",rock
68.0,23.0,1143.0,124827.0,30.0,1.0,1460,би_2,Финал Spirit-тура Би-2 в Stadium Live 15 марта 2013. Full HD,rock
20.0,7.0,357.0,11663.0,16.0,0.0,541,би_2,Шоу «Горизонт событий» — спойлеры 😉,rock
7.0,1.0,118.0,8281.0,7.0,0.0,3040,би_2,"Шура Би-2 в Амстердаме, ноябрь 2010",rock
56.0,14.0,983.0,39673.0,43.0,0.0,1103,би_2,"Шура Би-2, Ева Би-2 - Падает снег",rock
18.0,3.0,147.0,7170.0,,,1248,би_2,"Шура и Лева Би-2 о новом саундтрек-альбоме ""Клинч""!",rock
20.0,6.0,399.0,14455.0,12.0,0.0,681,би_2,Южно-Сахалинск: уникальная гитара Шуры и мастер-класс для Лёвы,rock
38.0,15.0,655.0,10962.0,32.0,0.0,411,би_2,Ян о... (пилотный выпуск),rock
36.0,28.0,335.0,36629.0,19.0,1.0,310,звери,"""Лето"" 2018 | фильм Кирилла Серебренникова | тизер",rock
7.0,3.0,81.0,2791.0,6.0,0.0,359,звери,#ЗВЕРИТУР2018 | Екатеринбург | 17.03.2018,rock
0.0,2.0,12.0,8072.0,,,1449,звери,6 июня Звери. Зеленый театр,rock
3.0,6.0,212.0,15336.0,3.0,0.0,203,звери,ALL THE YOUNG DUDES | OST ЛЕТО,rock
11.0,14.0,169.0,13597.0,9.0,0.0,203,звери,PSYCHO KILLER | OST Лето,rock
5.0,3.0,44.0,2474.0,5.0,0.0,561,звери,"Автобиография Ромы Зверя ""Солнце за нас""",rock
11.0,11.0,123.0,8702.0,10.0,0.0,447,звери,ВЕСЕЛО | тизер,rock
9.0,8.0,125.0,15505.0,7.0,0.0,874,звери,"Группа ЗВЕРИ на премии GQ ""Человек года 2016""",rock
11.0,13.0,127.0,9503.0,11.0,0.0,536,звери,ЗВЕРИ - Весело (Видео 360),rock
12.0,8.0,179.0,12405.0,9.0,1.0,524,звери,ЗВЕРИ - До скорой встречи (360°),rock
240.0,390.0,4731.0,670707.0,174.0,2.0,687,звери,ЗВЕРИ - Корабли,rock
44.0,17.0,567.0,51394.0,23.0,1.0,652,звери,"ЗВЕРИ - Маленькая ""с""",rock
50.0,20.0,1324.0,80753.0,29.0,1.0,652,звери,ЗВЕРИ - Никуда не надо,rock
49.0,23.0,1777.0,198120.0,37.0,2.0,938,звери,ЗВЕРИ - Серенада (Live),rock
56.0,131.0,532.0,73690.0,33.0,6.0,266,звери,ЗВЕРИ | 6 УТРА | ЗВЕРИ В ЗООПАРКЕ,rock
10.0,7.0,150.0,14379.0,10.0,0.0,364,звери,"ЗВЕРИ | Белое Красное | EP ""Вино и космос""",rock
8.0,14.0,204.0,11439.0,7.0,1.0,307,звери,ЗВЕРИ | Владивосток | 30.04.2018,rock
14.0,8.0,186.0,9418.0,10.0,0.0,376,звери,"ЗВЕРИ | Запись EP ""Вино и космос""",rock
8.0,0.0,87.0,4634.0,6.0,0.0,364,звери,"ЗВЕРИ | Запись EP ""Вино и космос"" | Манту (барабаны)",rock
1.0,6.0,75.0,2911.0,1.0,0.0,389,звери,ЗВЕРИ | Запись нового EP,rock
15.0,4.0,266.0,18681.0,11.0,0.0,364,звери,"ЗВЕРИ | Космический партизан | EP ""Вино и космос""",rock
22.0,8.0,189.0,14879.0,15.0,0.0,364,звери,"ЗВЕРИ | Манту | EP ""Вино и космос""",rock
3.0,3.0,77.0,2636.0,3.0,0.0,389,звери,ЗВЕРИ | О новом EP,rock
6.0,4.0,75.0,3313.0,5.0,2.0,487,звери,"ЗВЕРИ | Подопечные центра ""Антон тут рядом"" читают текст ""Танцуй-2""",rock
20.0,26.0,377.0,34894.0,17.0,1.0,352,звери,ЗВЕРИ | Районы - кварталы | 0+ | Ковров | 05.10.2017,rock
8.0,8.0,224.0,14696.0,7.0,1.0,364,звери,"ЗВЕРИ | Танцуй-2 | EP ""Вино и космос""",rock
2.0,8.0,62.0,5059.0,2.0,0.0,745,звери,"ЗВЕРИ | Тур ""Акустика. Лучшее"" | Часть 1",rock
,154.0,6013.0,762369.0,,,990,звери,ЗВЕРИ | Ты так прекрасна,rock
15.0,15.0,206.0,12986.0,12.0,0.0,318,звери,ЗВЕРИ | Хабаровск | 26.04.2018,rock
52.0,48.0,747.0,49946.0,41.0,1.0,372,звери,"ЗВЕРИ | Я - молодец | EP ""Вино и космос""",rock
11.0,4.0,108.0,3797.0,10.0,0.0,381,звери,ЗВЕРИ | запись альбома,rock
10.0,7.0,140.0,9379.0,7.0,0.0,702,звери,ЗВЕРИ в США и Канаде | 2017,rock
4.0,0.0,104.0,4165.0,4.0,0.0,1158,звери,ЗВЕРИ поздравляют с Новым 2016 годом!,rock
17.0,3.0,125.0,3361.0,15.0,0.0,794,звери,ЗВЕРИ поздравляют с Новым годом!,rock
13.0,15.0,454.0,48768.0,10.0,1.0,563,звери,"ЗВЕРИ – Всё, что тебя касается | MTV Unplugged",rock
16.0,8.0,327.0,28704.0,12.0,1.0,563,звери,ЗВЕРИ – Для тебя | MTV Unplugged,rock
42.0,9.0,958.0,74190.0,33.0,0.0,563,звери,ЗВЕРИ – Дожди пистолеты | MTV Unplugged,rock
23.0,8.0,248.0,18877.0,11.0,0.0,563,звери,ЗВЕРИ – Квартира | MTV Unplugged,rock
4.0,6.0,94.0,5124.0,4.0,0.0,563,звери,ЗВЕРИ – Напитки | MTV Unplugged,rock
3.0,3.0,74.0,3187.0,3.0,0.0,563,звери,ЗВЕРИ – Никуда не надо | MTV Unplugged,rock
4.0,5.0,214.0,25689.0,4.0,0.0,563,звери,ЗВЕРИ – Облака из папирос | MTV Unplugged,rock
3.0,5.0,264.0,20974.0,2.0,0.0,563,звери,ЗВЕРИ – Пацифист | MTV Unplugged,rock
26.0,23.0,638.0,77951.0,23.0,1.0,563,звери,ЗВЕРИ – Просто такая сильная любовь | MTV Unplugged,rock
6.0,5.0,124.0,9947.0,6.0,0.0,563,звери,"ЗВЕРИ – Рома, извини | MTV Unplugged",rock
3.0,1.0,98.0,5227.0,3.0,0.0,563,звери,ЗВЕРИ – Серенада | MTV Unplugged,rock
2.0,1.0,111.0,10812.0,2.0,0.0,563,звери,ЗВЕРИ – Южная ночь | MTV Unplugged,rock
9.0,2.0,178.0,9224.0,9.0,0.0,563,звери,ЗВЕРИ – Я с тобой | MTV Unplugged,rock
7.0,1.0,96.0,8907.0,7.0,0.0,766,звери,ЗВЕРИ: приглашение на концерт,rock
770.0,796.0,19827.0,4823293.0,352.0,24.0,1756,звери,Звери - Брюнетки и блондинки,rock
4.0,5.0,201.0,31425.0,4.0,0.0,1399,звери,"Звери - Видео с съемок клипа ""Клятвы""",rock
656.0,695.0,20256.0,3917647.0,333.0,11.0,1756,звери,"Звери - Все, что тебя касается",rock
128.0,121.0,3383.0,469990.0,66.0,1.0,1756,звери,Звери - Говори,rock
331.0,323.0,8385.0,2021057.0,157.0,3.0,1756,звери,Звери - Для тебя,rock
5999.0,9227.0,170768.0,33131072.0,1885.0,84.0,1756,звери,Звери - До скорой встречи,rock
661.0,941.0,15583.0,3843756.0,352.0,17.0,1756,звери,Звери - Дожди-пистолеты,rock
116.0,64.0,3752.0,590172.0,101.0,4.0,1375,звери,Звери - Клятвы,rock
35.0,50.0,502.0,37487.0,26.0,0.0,194,звери,Звери - Лето (Рома Зверь & Вячеслав Зарубов Remix),rock
28.0,21.0,900.0,108962.0,20.0,0.0,1203,звери,Звери - Молодежь,rock
201.0,391.0,2918.0,772354.0,118.0,5.0,1109,звери,Звери - Муха,rock
1179.0,1732.0,32657.0,9953486.0,672.0,20.0,1399,звери,Звери - Напитки покрепче,rock
41.0,32.0,1380.0,200642.0,33.0,1.0,1756,звери,Звери - Никому,rock
68.0,375.0,2232.0,191026.0,54.0,2.0,1204,звери,Звери - Прогулки,rock
444.0,573.0,12791.0,3639475.0,183.0,12.0,1756,звери,Звери - Просто такая сильная любовь,rock
159.0,110.0,3918.0,557542.0,85.0,1.0,1399,звери,"Звери - Районы, кварталы",rock
296.0,329.0,8782.0,2188762.0,147.0,10.0,1756,звери,"Звери - Рома, извини",rock
49.0,127.0,714.0,90409.0,41.0,1.0,1083,звери,Звери - Страха Нет,rock
2.0,3.0,80.0,8806.0,2.0,0.0,1087,звери,Звери - Страха нет (тизер),rock
150.0,102.0,3669.0,866818.0,65.0,4.0,1399,звери,Звери - Танцуй,rock
329.0,364.0,9404.0,2097977.0,182.0,2.0,1756,звери,Звери - Тебе,rock
3.0,2.0,84.0,12623.0,3.0,0.0,1399,звери,"Звери - Тизер клипа ""Клятвы""",rock
87.0,58.0,1525.0,325218.0,47.0,4.0,1756,звери,Звери - Южная ночь,rock
901.0,1115.0,30462.0,6591809.0,479.0,18.0,1756,звери,Звери - Я с тобой,rock
28.0,7.0,308.0,14277.0,24.0,0.0,740,звери,Звери | Зеленый Театр 18.06.2016,rock
16.0,15.0,334.0,13608.0,13.0,1.0,297,звери,ЛЕТО | официальный трейлер | 2018,rock
3.0,7.0,76.0,4272.0,2.0,0.0,284,звери,ЛЕТО | трейлер 2 | 2018,rock
17.0,5.0,286.0,22799.0,14.0,0.0,203,звери,МОЕ НАСТРОЕНИЕ | OST ЛЕТО,rock
4.0,2.0,41.0,1263.0,4.0,0.0,439,звери,МОМЕНТЫ`17 | фильм о фестивале,rock
42.0,21.0,381.0,20985.0,28.0,2.0,738,звери,"Ольга Билык - «Уж, вы мои ветры, ветерочки»",rock
23.0,4.0,56.0,4194.0,6.0,0.0,651,звери,Поэтический конкурс «Стихи на салфетке»,rock
199.0,701.0,2801.0,105392.0,158.0,7.0,385,звери,РОМА ЗВЕРЬ | Весело,rock
3.0,5.0,68.0,1811.0,3.0,0.0,295,звери,"Рома Зверь | Автобиография ""Солнце за нас"" | BOOK TRAILER",rock
4.0,9.0,97.0,6073.0,4.0,0.0,427,звери,Рома Зверь | Каникулы на Тенерифе,rock
8.0,2.0,67.0,2814.0,6.0,0.0,329,звери,"Рома Зверь | презентация ""Солнце за нас"" в Буквоеде | 08.03.2018",rock
9.0,13.0,172.0,12222.0,6.0,1.0,292,звери,"Рома Зверь | фильм ""Лето""",rock
66.0,117.0,333.0,29494.0,43.0,1.0,273,звери,"Рома Зверь и Ирина Старшенбаум | Песня о счастье | Премьера фильма ""Лето"" в Гоголь-центре",rock
6.0,7.0,95.0,4009.0,4.0,0.0,292,звери,Рома Зверь и Марина Королева | Канны,rock
6.0,5.0,64.0,4397.0,5.0,0.0,514,звери,"Рома Зверь о фотовыставке ""Моменты'17""",rock
8.0,2.0,102.0,3294.0,8.0,0.0,875,звери,Рома Зверь о фотовыставке «Моменты»,rock
4.0,2.0,68.0,3196.0,3.0,0.0,527,звери,"Рома Зверь приглашает на ""Моменты'17""",rock
14.0,8.0,187.0,11392.0,12.0,0.0,1032,звери,Рома Зверь приглашает на белорусском языке,rock
5.0,5.0,85.0,10614.0,4.0,1.0,1043,звери,Рома Зверь про Беларусь (2016),rock
3.0,5.0,119.0,3220.0,3.0,0.0,441,звери,Рома Зверь серфит на Тенерифе,rock
42.0,7.0,941.0,43051.0,38.0,0.0,1158,звери,Рома Зверь — Клятвы // Live @ Tenerife,rock
2.0,6.0,109.0,10204.0,1.0,0.0,794,звери,Рома Зверь: открытие фотовыставки «Моменты»,rock
22.0,4.0,395.0,11385.0,22.0,0.0,463,звери,"С Днем рождения, Рома!",rock
4.0,1.0,34.0,2187.0,4.0,0.0,3061,ногу_свело,"""Молодость"" - это проза",rock
8.0,10.0,127.0,30273.0,7.0,0.0,3090,ногу_свело,"""Ногу Свело!"" - SOS in the Ass",rock
6.0,1.0,69.0,1442.0,6.0,0.0,573,ногу_свело,19 августа - НОГУ СВЕЛО! на Дне города Екатеринбурга,rock
45.0,4.0,251.0,5438.0,35.0,1.0,261,ногу_свело,"30/30: Ногу Свело! 1995 - Водка с пивом, три ствола.",rock
21.0,4.0,152.0,2094.0,15.0,1.0,219,ногу_свело,30/30: Ногу Свело! 2001 - Конь в пальто.,rock
70.0,3.0,245.0,5697.0,22.0,1.0,205,ногу_свело,30/30: Ногу Свело! 2003 - Последний герой и другие.,rock
43.0,32.0,400.0,23816.0,35.0,0.0,310,ногу_свело,30/30: Ногу Свело! 1987-1988,rock
35.0,1.0,236.0,5623.0,26.0,0.0,303,ногу_свело,30/30: Ногу Свело! 1989,rock
17.0,1.0,188.0,3777.0,14.0,0.0,296,ногу_свело,30/30: Ногу Свело! 1990,rock
18.0,3.0,203.0,4078.0,15.0,0.0,289,ногу_свело,30/30: Ногу Свело! 1991,rock
20.0,5.0,208.0,4685.0,18.0,0.0,282,ногу_свело,30/30: Ногу Свело! 1992,rock
28.0,1.0,264.0,7455.0,25.0,0.0,275,ногу_свело,30/30: Ногу Свело! 1993,rock
37.0,2.0,231.0,6699.0,24.0,0.0,267,ногу_свело,30/30: Ногу Свело! 1994 - Бандитские разборки VS Евровидение,rock
59.0,5.0,349.0,5152.0,42.0,4.0,254,ногу_свело,30/30: Ногу Свело! 1996 - Пугачёва VS нищиe.,rock
39.0,0.0,248.0,4304.0,29.0,2.0,247,ногу_свело,30/30: Ногу Свело! 1997 - Еще одна любовь и синяя беременность,rock
40.0,3.0,216.0,3349.0,26.0,0.0,240,ногу_свело,"30/30: Ногу Свело! 1998 - С днем рождения, волки!",rock
24.0,0.0,175.0,4000.0,17.0,0.0,233,ногу_свело,30/30: Ногу Свело! 1999 - Шило в жопе круглый год,rock
20.0,5.0,177.0,3125.0,18.0,0.0,225,ногу_свело,30/30: Ногу Свело! 2000 - На рубеже тысячелетий,rock
33.0,1.0,206.0,5044.0,24.0,0.0,212,ногу_свело,30/30: Ногу Свело! 2002 - Голоса в темноте.,rock
43.0,0.0,176.0,3698.0,19.0,0.0,198,ногу_свело,30/30: Ногу Свело! 2004 - Опять не последний герой,rock
62.0,3.0,228.0,9453.0,37.0,1.0,191,ногу_свело,30/30: Ногу Свело! 2005 - Потерянный поезд идет на восток!,rock
24.0,3.0,134.0,2863.0,13.0,1.0,184,ногу_свело,30/30: Ногу Свело! 2006 - Апрельское Танго,rock
43.0,0.0,121.0,2572.0,21.0,0.0,177,ногу_свело,30/30: Ногу Свело! 2007 - Время больших перемен,rock
16.0,3.0,122.0,2092.0,13.0,1.0,167,ногу_свело,30/30: Ногу Свело! 2008 - Новая жизнь в новом составе.,rock
29.0,1.0,161.0,2583.0,25.0,1.0,163,ногу_свело,30/30: Ногу Свело! 2009 - Твоя Звезда из Алма-Аты.,rock
30.0,0.0,134.0,2248.0,24.0,1.0,156,ногу_свело,30/30: Ногу Свело! 2010 - В состоянии невесомости .,rock
35.0,1.0,137.0,3182.0,21.0,1.0,149,ногу_свело,30/30: Ногу Свело! 2011 - Лабораторные работы,rock
19.0,6.0,101.0,1989.0,11.0,0.0,142,ногу_свело,"30/30: Ногу Свело! 2012 - Хорошего полета, Макс!",rock
15.0,18.0,83.0,2243.0,13.0,0.0,134,ногу_свело,30/30: Ногу Свело! 2013 - Критическая масса.,rock
22.0,6.0,101.0,2560.0,14.0,1.0,128,ногу_свело,30/30: Ногу Свело! 2014 - Маму этого года е@л.,rock
17.0,2.0,126.0,2741.0,15.0,1.0,121,ногу_свело,30/30: Ногу Свело! 2015 - Отходняк.,rock
24.0,0.0,81.0,2250.0,10.0,0.0,114,ногу_свело,30/30: Ногу Свело! 2016 - Еще шевелимся.,rock
41.0,6.0,124.0,2838.0,25.0,1.0,99,ногу_свело,30/30: Ногу Свело! 2017 - За год до тридцатника.,rock
